"","plot","ntaxa","pd.obs","pd.rand.mean","pd.rand.sd","pd.obs.rank","pd.obs.z","pd.obs.p","runs"
"63","HPG_2015_con_3",18,2.659,2.26245945945946,0.130454516479299,999,3.03968426116901,0.999,999
"64","HPG_2015_chr_4",21,2.812,2.54465365365365,0.136074960790266,975,1.96469905112383,0.975,999
"65","HPG_2015_con_5",23,3.017,2.73024924924925,0.126440227773188,987,2.26787594265595,0.987,999
"66","HPG_2015_int_6",19,2.748,2.35649449449449,0.128110774178603,998,3.05599203514059,0.998,999
"67","HPG_2015_int_7",18,2.638,2.26037637637638,0.128235748904417,998,2.94476093327995,0.998,999
"68","HPG_2015_con_8",18,2.642,2.27497097097097,0.121313552888319,999,3.02545775216819,0.999,999
"69","HPG_2015_chr_9",20,2.635,2.44718118118118,0.133808263979564,915,1.4036413987667,0.915,999
"70","HPG_2015_chr_10",23,3.029,2.72395895895896,0.133608336913168,991,2.28309885512074,0.991,999
"71","HPG_2015_int_11",21,2.957,2.54752252252252,0.130355776627826,999,3.14123000967238,0.999,999
"72","HPG_2015_con_12",21,2.985,2.55422222222222,0.133377801535907,999,3.22975617244529,0.999,999
"73","HPG_2015_int_13",19,2.64,2.35586286286286,0.135475797083475,976,2.09732766482312,0.976,999
"74","HPG_2015_con_14",20,2.868,2.45813413413413,0.130577029938351,999,3.13888182369728,0.999,999
"75","HPG_2015_chr_15",17,2.295,2.16066666666667,0.131751732580927,848,1.01959443494089,0.848,999
"76","HPG_2015_int_16",21,2.673,2.52806806806807,0.134757881939652,842,1.07549873777948,0.842,999
"77","HPG_2015_chr_17",21,3.028,2.55813613613614,0.129575379773986,1000,3.62618164564466,1,999
"78","HPG_2015_con_18",17,2.533,2.16917217217217,0.12197687938538,999,2.98276058267019,0.999,999
"79","HPG_2015_int_19",24,2.981,2.80381981981982,0.134905108666262,892,1.31336894452604,0.892,999
"80","HPG_2015_chr_20",19,2.732,2.37442542542543,0.130954145297258,999,2.73053268961363,0.999,999
"81","HPG_2015_con_21",17,2.663,2.1764024024024,0.128020516870202,1000,3.80093448686004,1,999
"82","HPG_2015_chr_22",17,2.534,2.16747947947948,0.124858859513161,999,2.93547868328789,0.999,999
"83","HPG_2015_con_23",22,2.975,2.63766366366366,0.1323420410249,996,2.54897335513261,0.996,999
"84","HPG_2015_int_24",17,2.506,2.17044244244244,0.122566445275432,998,2.73776037808302,0.998,999
"85","HPG_2015_chr_25",19,2.617,2.35115515515516,0.127257872381701,979,2.08902474848442,0.979,999
"86","HPG_2015_con_26",17,2.525,2.17153653653654,0.126416322480903,998,2.79602709940293,0.998,999
"87","HPG_2015_int_27",20,2.706,2.44411911911912,0.12920483196084,976,2.02686599956458,0.976,999
"88","HPG_2015_int_28",26,3.293,2.9854014014014,0.131307781586044,997,2.34257707260887,0.997,999
"89","HPG_2015_con_29",20,2.66,2.4377007007007,0.134772187764015,952,1.64944491135325,0.952,999
"90","HPG_2015_chr_30",18,2.741,2.27737737737738,0.131894606041849,1000,3.51509918817695,1,999
"91","HPG_2016_int_1",19,2.92,2.37767367367367,0.130758261933023,1000,4.14754921263878,1,999
"92","HPG_2016_chr_2",21,2.989,2.56660860860861,0.130547620922877,1000,3.23553495962156,1,999
"93","HPG_2016_con_3",24,3.355,2.81517917917918,0.135363493889168,1000,3.98793504298001,1,999
"94","HPG_2016_chr_4",20,3.04,2.45882082082082,0.131296788308653,1000,4.4264538886735,1,999
"95","HPG_2016_con_5",22,3.051,2.63861461461461,0.135432960538515,998,3.04494108188758,0.998,999
"96","HPG_2016_int_6",23,3.194,2.71661561561562,0.132115591265024,1000,3.61338415711094,1,999
"97","HPG_2016_int_7",22,2.893,2.63137537537538,0.137406861274409,971,1.90401426972518,0.971,999
"98","HPG_2016_con_8",18,2.71,2.27305105105105,0.127035926610136,999,3.43956989655308,0.999,999
"99","HPG_2016_chr_9",19,2.86,2.36577777777778,0.132179997617669,1000,3.73900916273096,1,999
"100","HPG_2016_chr_10",26,3.278,2.97271071071071,0.13487108591179,992,2.26356366322251,0.992,999
"101","HPG_2016_int_11",21,3.09,2.56028228228228,0.129788406482671,1000,4.0813947260262,1,999
"102","HPG_2016_con_12",25,3.335,2.90461961961962,0.128114910592357,1000,3.35933091933216,1,999
"103","HPG_2016_int_13",21,2.916,2.53942342342342,0.133979718696285,996,2.81069836719263,0.996,999
"104","HPG_2016_con_14",19,2.818,2.36545645645646,0.132169335787469,1000,3.42396775203017,1,999
"105","HPG_2016_chr_15",16,2.174,2.06392392392392,0.129492280540801,789,0.850058981248636,0.789,999
"106","HPG_2016_int_16",19,2.425,2.35099299299299,0.132311600664082,699.5,0.559338762705311,0.6995,999
"107","HPG_2016_chr_17",21,3.1,2.55578978978979,0.128996946787188,1000,4.21878365158531,1,999
"108","HPG_2016_con_18",21,2.882,2.54381681681682,0.133063892459338,989,2.54150977348363,0.989,999
"109","HPG_2016_int_19",23,3.041,2.72224624624625,0.126393314551641,997,2.52191941389051,0.997,999
"110","HPG_2016_chr_20",19,2.72,2.35986186186186,0.126021195122794,999,2.8577584729872,0.999,999
"111","HPG_2016_con_21",18,2.735,2.27364564564565,0.128359576660253,1000,3.59423399763529,1,999
"112","HPG_2016_chr_22",19,2.727,2.36414014014014,0.130105069226596,998,2.78897557195016,0.998,999
"113","HPG_2016_con_23",24,3.001,2.79620520520521,0.135666007031462,936,1.50955128168032,0.936,999
"114","HPG_2016_int_24",19,2.539,2.35767867867868,0.133160298836509,907,1.36167703816844,0.907,999
"115","HPG_2016_chr_25",19,2.606,2.35784084084084,0.131971104559183,965.5,1.88040525983376,0.9655,999
"116","HPG_2016_con_26",18,2.728,2.28306706706707,0.134025124414997,1000,3.3197725790221,1,999
"117","HPG_2016_int_27",24,3.195,2.80126626626627,0.128334214121572,999,3.06803401126332,0.999,999
"118","HPG_2016_int_28",25,3.223,2.89436836836837,0.131881932533224,997,2.49186242056957,0.997,999
"119","HPG_2016_con_29",17,2.48,2.16520520520521,0.125389960592416,994,2.5105263077484,0.994,999
"120","HPG_2016_chr_30",19,2.774,2.36766966966967,0.12403783196472,1000,3.27585804987227,1,999
"121","HPG_2017_int_1",21,3.255,2.56688888888889,0.131368710669446,1000,5.23801373709573,1,999
"122","HPG_2017_chr_2",21,3.077,2.55682282282282,0.12927321752466,1000,4.02385882503427,1,999
"123","HPG_2017_con_3",19,3.001,2.37362662662663,0.135485728018582,1000,4.63054952391243,1,999
"124","HPG_2017_chr_4",23,3.294,2.73891991991992,0.1343221891371,1000,4.13245260255193,1,999
"125","HPG_2017_con_5",20,2.931,2.46788888888889,0.133898844160814,1000,3.45866399380498,1,999
"126","HPG_2017_int_6",25,3.529,2.91602602602603,0.131310426774429,1000,4.66812871628974,1,999
"127","HPG_2017_int_7",20,2.922,2.46403503503503,0.138129958896915,1000,3.31546442656034,1,999
"128","HPG_2017_con_8",15,2.542,2.00183883883884,0.119430667844975,1000,4.52280114402698,1,999
"129","HPG_2017_chr_9",21,3.059,2.5574034034034,0.137496432558671,1000,3.64806989725032,1,999
"130","HPG_2017_chr_10",22,2.934,2.63336336336336,0.13578949396932,986.5,2.21399040418077,0.9865,999
"131","HPG_2017_int_11",19,2.903,2.37095895895896,0.126486683407686,1000,4.20630082714865,1,999
"132","HPG_2017_con_12",23,3.256,2.74523923923924,0.129394558329446,1000,3.94731252500074,1,999
"133","HPG_2017_int_13",21,3.054,2.5632032032032,0.13651883582429,1000,3.595084838172,1,999
"134","HPG_2017_con_14",18,2.782,2.27164764764765,0.127369596057976,1000,4.00686166987647,1,999
"135","HPG_2017_chr_15",22,2.956,2.63826126126126,0.139775431149816,987,2.2732087901641,0.987,999
"136","HPG_2017_int_16",20,2.854,2.46178278278278,0.139464190330827,999,2.81231487657748,0.999,999
"137","HPG_2017_chr_17",18,2.805,2.27729129129129,0.122535701861521,999,4.30657107024267,0.999,999
"138","HPG_2017_con_18",16,2.499,2.07206406406406,0.124464841998402,1000,3.43017296355396,1,999
"139","HPG_2017_int_19",25,3.192,2.90475775775776,0.131694092674912,988.5,2.1811323227026,0.9885,999
"140","HPG_2017_chr_20",16,2.561,2.08846046046046,0.122806012970994,1000,3.84785344062226,1,999
"141","HPG_2017_con_21",17,2.696,2.18555155155155,0.124102408965003,1000,4.11312280483124,1,999
"142","HPG_2017_chr_22",19,2.779,2.367996996997,0.139136022137704,999,2.9539654554464,0.999,999
"143","HPG_2017_con_23",20,2.799,2.46228228228228,0.12749999566347,997,2.64092336604049,0.997,999
"144","HPG_2017_int_24",19,2.772,2.3655035035035,0.133151418837407,1000,3.05288895939498,1,999
"145","HPG_2017_chr_25",16,2.609,2.08534634634635,0.124580579569111,1000,4.20333293892854,1,999
"146","HPG_2017_con_26",18,2.845,2.27419019019019,0.126418270127018,1000,4.51524775047382,1,999
"147","HPG_2017_int_27",21,3.041,2.54407207207207,0.138542610487359,1000,3.58682376620346,1,999
"148","HPG_2017_int_28",25,3.426,2.9314014014014,0.138013766115242,1000,3.5836903268447,1,999
"149","HPG_2017_con_29",17,2.462,2.16952952952953,0.126605104889364,985,2.31010013953268,0.985,999
"150","HPG_2017_chr_30",19,2.742,2.36755255255255,0.130308063348891,999,2.87355546406128,0.999,999
